component_id,batch_id,component_family,measurement_name,upper_limit,profile_id,part_number,nominal_capacitance_nf,rated_voltage_v,package_code,dielectric,applied_voltage_v,voltage_stress_ratio,measurement_voltage_v,prior_storage_humidity_pct,tester_id,tester_channel,board_position,data_source,is_synthetic,generator_version,hours,measurement_value,temperature_c,measurement_temperature_c,capacitance_nf,dissipation_factor_pct,insulation_resistance_gohm
MLCC_C000085,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,50.510162767,TESTER_2,8,41,synthetic,True,mlcc-synthetic-1.0.0,0,0.0437642277606,123.746236751,24.2356604108,102.366822511,0.918599666837,1.14218346439
MLCC_C000085,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,50.510162767,TESTER_2,8,41,synthetic,True,mlcc-synthetic-1.0.0,24,0.0463368324902,123.639845614,24.2356604108,102.257974747,0.940536112586,1.07876983802
MLCC_C000109,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,56.5201165605,TESTER_2,12,10,synthetic,True,mlcc-synthetic-1.0.0,0,0.0365130774126,123.94304613,24.2356604108,97.8342195032,0.947379309379,1.36901025118
MLCC_C000109,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,56.5201165605,TESTER_2,12,10,synthetic,True,mlcc-synthetic-1.0.0,24,0.0290183170852,123.807072761,24.2356604108,97.8666201088,0.886223276299,1.72259394414
MLCC_C000187,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,71.5318888576,TESTER_2,15,180,synthetic,True,mlcc-synthetic-1.0.0,0,0.0293217160734,123.975540056,24.2356604108,97.0899655421,0.448683112417,1.70476984208
MLCC_C000187,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,71.5318888576,TESTER_2,15,180,synthetic,True,mlcc-synthetic-1.0.0,24,0.0277057365598,123.887605515,24.2356604108,96.1778554971,0.491996575366,1.80420315381
MLCC_C000204,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,51.8486659074,TESTER_2,3,129,synthetic,True,mlcc-synthetic-1.0.0,0,0.0305871461979,123.84127062,24.2356604108,103.034834384,0.603577655426,1.63424129065
MLCC_C000204,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,51.8486659074,TESTER_2,3,129,synthetic,True,mlcc-synthetic-1.0.0,24,0.144065205848,123.592423406,24.2356604108,102.504278386,0.602189613232,0.346973281894
MLCC_C000284,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,69.4695851547,TESTER_2,1,94,synthetic,True,mlcc-synthetic-1.0.0,0,0.0610443288968,123.693400175,24.2356604108,100.986126083,0.585862357585,0.818860296825
MLCC_C000284,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,69.4695851547,TESTER_2,1,94,synthetic,True,mlcc-synthetic-1.0.0,24,0.0489338495963,123.818426738,24.2356604108,100.294755422,0.574951857072,1.0215173687
