component_id,batch_id,component_family,measurement_name,upper_limit,profile_id,part_number,nominal_capacitance_nf,rated_voltage_v,package_code,dielectric,applied_voltage_v,voltage_stress_ratio,measurement_voltage_v,prior_storage_humidity_pct,tester_id,tester_channel,board_position,data_source,is_synthetic,generator_version,hours,measurement_value,temperature_c,measurement_temperature_c,capacitance_nf,dissipation_factor_pct,insulation_resistance_gohm
MLCC_UNSEEN_CONDITION_C000042,MLCC_UNSEEN_CONDITION_B001,MLCC_X7R,leakage_ua,0.12,SIM_X7R_10N_50V,FICTIONAL-MLCC-01,10,50,0805,X7R,32.1387095074,0.642774190149,48.7397024937,62.5899305902,TESTER_2,2,55,synthetic,True,mlcc-synthetic-1.0.0,0,0.025232992656,108.752499198,42.7712000938,10.0483612381,0.607644245835,1.93158628302
MLCC_UNSEEN_CONDITION_C000042,MLCC_UNSEEN_CONDITION_B001,MLCC_X7R,leakage_ua,0.12,SIM_X7R_10N_50V,FICTIONAL-MLCC-01,10,50,0805,X7R,32.1387095074,0.642774190149,48.7397024937,62.5899305902,TESTER_2,2,55,synthetic,True,mlcc-synthetic-1.0.0,6,0.0235189676198,108.96775541,42.7712000938,10.0936943066,0.614221399774,2.07235722595
MLCC_UNSEEN_CONDITION_C000042,MLCC_UNSEEN_CONDITION_B001,MLCC_X7R,leakage_ua,0.12,SIM_X7R_10N_50V,FICTIONAL-MLCC-01,10,50,0805,X7R,32.1387095074,0.642774190149,48.7397024937,62.5899305902,TESTER_2,2,55,synthetic,True,mlcc-synthetic-1.0.0,12,0.0235232350426,108.973587859,42.7712000938,9.98558146799,0.566186816266,2.07198127322
MLCC_UNSEEN_CONDITION_C000042,MLCC_UNSEEN_CONDITION_B001,MLCC_X7R,leakage_ua,0.12,SIM_X7R_10N_50V,FICTIONAL-MLCC-01,10,50,0805,X7R,32.1387095074,0.642774190149,48.7397024937,62.5899305902,TESTER_2,2,55,synthetic,True,mlcc-synthetic-1.0.0,24,0.0230007281399,108.739157082,42.7712000938,10.0230293453,0.649161752893,2.11905041429
MLCC_UNSEEN_CONDITION_C000042,MLCC_UNSEEN_CONDITION_B001,MLCC_X7R,leakage_ua,0.12,SIM_X7R_10N_50V,FICTIONAL-MLCC-01,10,50,0805,X7R,32.1387095074,0.642774190149,48.7397024937,62.5899305902,TESTER_2,2,55,synthetic,True,mlcc-synthetic-1.0.0,48,0.022629367089,108.705796074,42.7712000938,10.0122678586,0.664224893807,2.15382526175
MLCC_UNSEEN_CONDITION_C000042,MLCC_UNSEEN_CONDITION_B001,MLCC_X7R,leakage_ua,0.12,SIM_X7R_10N_50V,FICTIONAL-MLCC-01,10,50,0805,X7R,32.1387095074,0.642774190149,48.7397024937,62.5899305902,TESTER_2,2,55,synthetic,True,mlcc-synthetic-1.0.0,72,0.0237140396081,109.022196523,42.7712000938,10.0251868731,0.595396903782,2.05530998933
MLCC_UNSEEN_CONDITION_C000042,MLCC_UNSEEN_CONDITION_B001,MLCC_X7R,leakage_ua,0.12,SIM_X7R_10N_50V,FICTIONAL-MLCC-01,10,50,0805,X7R,32.1387095074,0.642774190149,48.7397024937,62.5899305902,TESTER_2,2,55,synthetic,True,mlcc-synthetic-1.0.0,96,0.0237290419048,108.850774792,42.7712000938,10.0464548116,0.656868102531,2.05401055336
MLCC_UNSEEN_CONDITION_C000042,MLCC_UNSEEN_CONDITION_B001,MLCC_X7R,leakage_ua,0.12,SIM_X7R_10N_50V,FICTIONAL-MLCC-01,10,50,0805,X7R,32.1387095074,0.642774190149,48.7397024937,62.5899305902,TESTER_2,2,55,synthetic,True,mlcc-synthetic-1.0.0,120,0.0229774123014,108.747729024,42.7712000938,9.93201775674,0.55317699139,2.12120067544
MLCC_UNSEEN_CONDITION_C000042,MLCC_UNSEEN_CONDITION_B001,MLCC_X7R,leakage_ua,0.12,SIM_X7R_10N_50V,FICTIONAL-MLCC-01,10,50,0805,X7R,32.1387095074,0.642774190149,48.7397024937,62.5899305902,TESTER_2,2,55,synthetic,True,mlcc-synthetic-1.0.0,144,0.0233740391405,108.927618473,42.7712000938,9.99685901336,0.509146577545,2.0852066774
MLCC_UNSEEN_CONDITION_C000042,MLCC_UNSEEN_CONDITION_B001,MLCC_X7R,leakage_ua,0.12,SIM_X7R_10N_50V,FICTIONAL-MLCC-01,10,50,0805,X7R,32.1387095074,0.642774190149,48.7397024937,62.5899305902,TESTER_2,2,55,synthetic,True,mlcc-synthetic-1.0.0,168,0.0236571001962,108.625975276,42.7712000938,10.0115404931,0.664296042725,2.06025683999
MLCC_UNSEEN_CONDITION_C000044,MLCC_UNSEEN_CONDITION_B001,MLCC_X7R,leakage_ua,0.12,SIM_X7R_10N_50V,FICTIONAL-MLCC-01,10,50,0805,X7R,32.1387095074,0.642774190149,48.7397024937,77.6156595811,TESTER_2,3,66,synthetic,True,mlcc-synthetic-1.0.0,0,0.0186465987119,108.830971516,42.7712000938,9.81990728482,0.764052104617,2.6138655766
