component_id,batch_id,component_family,measurement_name,upper_limit,profile_id,part_number,nominal_capacitance_nf,rated_voltage_v,package_code,dielectric,applied_voltage_v,voltage_stress_ratio,measurement_voltage_v,prior_storage_humidity_pct,tester_id,tester_channel,board_position,data_source,is_synthetic,generator_version,hours,measurement_value,temperature_c,measurement_temperature_c,capacitance_nf,dissipation_factor_pct,insulation_resistance_gohm
MLCC_C000085,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,50.510162767,TESTER_2,8,41,synthetic,True,mlcc-synthetic-1.0.0,0,0.0437642277606,123.746236751,24.2356604108,102.366822511,0.918599666837,1.14218346439
MLCC_C000085,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,50.510162767,TESTER_2,8,41,synthetic,True,mlcc-synthetic-1.0.0,6,0.0447045589985,123.790659032,24.2356604108,101.920703341,0.90908684524,1.11815838026
MLCC_C000085,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,50.510162767,TESTER_2,8,41,synthetic,True,mlcc-synthetic-1.0.0,12,0.0417308497995,123.951356723,24.2356604108,101.139193746,0.977826339373,1.19783751158
MLCC_C000085,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,50.510162767,TESTER_2,8,41,synthetic,True,mlcc-synthetic-1.0.0,24,0.0463368324902,123.639845614,24.2356604108,102.257974747,0.940536112586,1.07876983802
MLCC_C000085,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,50.510162767,TESTER_2,8,41,synthetic,True,mlcc-synthetic-1.0.0,48,0.0378872735097,123.820838331,24.2356604108,101.070122729,1.03402243661,1.31935535734
MLCC_C000085,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,50.510162767,TESTER_2,8,41,synthetic,True,mlcc-synthetic-1.0.0,72,0.0406785355509,123.898274624,24.2356604108,101.715420516,0.93839085931,1.22882440587
MLCC_C000085,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,50.510162767,TESTER_2,8,41,synthetic,True,mlcc-synthetic-1.0.0,96,0.0385508411358,124.001101491,24.2356604108,101.974425548,0.937243309057,1.29664556744
MLCC_C000085,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,50.510162767,TESTER_2,8,41,synthetic,True,mlcc-synthetic-1.0.0,120,0.0384936062967,123.583562416,24.2356604108,101.234159539,1.02480973086,1.29857350581
MLCC_C000085,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,50.510162767,TESTER_2,8,41,synthetic,True,mlcc-synthetic-1.0.0,144,0.0352922253401,123.74523706,24.2356604108,101.561682088,0.984615209172,1.41636796201
MLCC_C000085,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,50.510162767,TESTER_2,8,41,synthetic,True,mlcc-synthetic-1.0.0,168,0.0377457413213,123.627170296,24.2356604108,101.468667205,0.979932844268,1.32430243863
MLCC_C000109,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,56.5201165605,TESTER_2,12,10,synthetic,True,mlcc-synthetic-1.0.0,0,0.0365130774126,123.94304613,24.2356604108,97.8342195032,0.947379309379,1.36901025118
MLCC_C000109,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,56.5201165605,TESTER_2,12,10,synthetic,True,mlcc-synthetic-1.0.0,6,0.0365298228435,123.83469915,24.2356604108,98.0092102406,0.988483722358,1.36838269088
MLCC_C000109,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,56.5201165605,TESTER_2,12,10,synthetic,True,mlcc-synthetic-1.0.0,12,0.0323577700029,124.108605419,24.2356604108,97.3805881337,0.90588700467,1.54481527236
MLCC_C000109,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,56.5201165605,TESTER_2,12,10,synthetic,True,mlcc-synthetic-1.0.0,24,0.0290183170852,123.807072761,24.2356604108,97.8666201088,0.886223276299,1.72259394414
MLCC_C000109,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,56.5201165605,TESTER_2,12,10,synthetic,True,mlcc-synthetic-1.0.0,48,0.0372032256624,124.001441432,24.2356604108,97.2003653981,0.974636845509,1.34361406545
MLCC_C000109,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,56.5201165605,TESTER_2,12,10,synthetic,True,mlcc-synthetic-1.0.0,72,0.034130795848,123.718707836,24.2356604108,98.1184810293,0.981819507522,1.46456524197
MLCC_C000109,MLCC_B001,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,47.1625307115,0.94325061423,49.9867772799,56.5201165605,TESTER_2,12,10,synthetic,True,mlcc-synthetic-1.0.0,96,0.0320225222913,123.896186811,24.2356604108,97.2815132256,0.875630710074,1.56098813283
